时间,PCB_SN,
2025-08-06 20:08:17,EP113001002430023606
2025-08-06 20:08:23,EP113001002430023692
2025-08-06 20:08:31,EP113001002430023613
2025-08-06 20:08:16,EP113001002430023618
2025-08-06 20:08:47,EP113001002430023605
2025-08-06 21:08:29,EP113001002430023612
2025-08-06 21:08:10,EP113001002430023603
2025-08-06 21:08:19,EP113001002430023694
2025-08-06 21:08:27,EP113001002430023585
2025-08-06 21:08:16,EP113001002430023584
2025-08-06 21:08:36,EP113001002430023630
2025-08-06 21:08:46,EP113001002430023639
2025-08-06 21:08:58,EP113001002430023640
2025-08-06 21:08:15,EP113001002430023634
2025-08-06 21:08:58,EP113001002430023631
2025-08-06 22:08:54,EP113001002430025670
2025-08-06 22:08:02,EP113001002430023616
2025-08-06 22:08:11,EP113001002430023617
2025-08-06 22:08:33,EP113001002430023599
2025-08-06 22:08:41,EP113001002430023620
2025-08-06 22:08:50,EP113001002430023619
2025-08-06 22:08:12,EP113001002430023622
2025-08-06 22:08:20,EP113001002430023604
2025-08-06 22:08:40,EP113001002430025697
2025-08-06 22:08:53,EP113001002430025684
2025-08-06 22:08:05,EP113001002430023596
2025-08-06 22:08:33,EP113001002430023597
2025-08-06 22:08:54,EP113001002430023607
2025-08-06 22:08:04,EP113001002430025698
